StartDateTime,UserId,CallType,disconnectType,Total_Handle_Time,Total_Hold_Time,Total_Talk_Time
31:26.1,0ad1d053-a3a3-4056-a412-f4ac54609ed3,Inbound_Queue,peer,653.205,0,473.205
31:55.7,63bb6f93-004c-4a79-8d01-7de24f75241b,Inbound_Queue,peer,1354.924,0,1352.035
32:17.6,ffbaedee-9796-469c-89b4-fd22cec5fff7,Inbound_Queue,peer,514.954,0,501.369
33:13.2,b16a44d9-b58a-49ff-bc25-8155079eac20,Inbound_Queue,peer,817.766,95.759,542.007
33:31.6,2f8ce95f-a182-4416-b140-458a8a0ed96c,Inbound_Queue,peer,1150.37,117.357,853.013
33:37.2,d5486df6-8847-4eeb-ab47-076356427abf,Inbound_Queue,peer,1244.547,0,1064.547
33:39.9,4e77d158-9903-4400-8e78-0d9a23a39875,Inbound_Queue,peer,1469.274,624.555,791.719
35:00.0,c0a8c863-7b54-4c09-aad8-0bd6dc4f2544,Inbound_Queue,peer,496.134,0,316.134
35:07.0,ea63a7f4-000e-44c3-9a17-c94ba222767e,Inbound_Queue,peer,795.23,66.289,548.941
35:35.3,8261bb15-26ea-48f4-b5e8-686de8c5ccea,Inbound_Queue,peer,364.638,128.191,233.754
36:00.9,397cbba2-3e6a-41d8-84bb-bb4c8775bea0,Inbound_Queue,peer,694.064,0,690.341
36:07.9,20c90d44-45f8-4a87-bcc2-6951039092ad,Inbound_Queue,peer,430.382,0,426.79
36:22.1,b7012e18-db86-4f79-9c20-63f445065951,Inbound_Queue,peer,205.258,0,25.258
37:24.1,7692606e-6ff5-4d86-9986-3eafe5513617,Inbound_Queue,client,198.896,0,18.896
37:35.7,8a1bfa1e-a509-4159-a617-b144da7cde68,Inbound_Queue,peer,453.109,0,273.109
37:45.8,eb6e9215-042f-4f5d-9f5e-643f13daad08,Inbound_Queue,peer,426.086,0,416.472
37:47.9,0c0ef954-5e4b-4029-b7b5-2348b25edf2e,Inbound_Queue,client,4696.124,2207.447,2438.677
37:49.3,f75f5a38-3e79-4fe2-87a4-c375235ca13a,Inbound_Queue,endpoint,56.183,0,20.183
38:34.9,635c4df8-045d-4be4-bc5d-673938b9ee60,Inbound_Queue,peer,715.438,293.216,414.222
38:41.5,abd7e836-7c8a-42e9-98c0-25f4e65233ba,Inbound_Queue,peer,496.729,125.765,367.964
38:48.1,f024f6da-ffb2-42ab-ac8a-06bde41270df,Inbound_Queue,peer,3476.548,434.081,2862.467
40:45.3,730bd0f7-b90b-46dd-b0c5-f310d4e9784a,Inbound_Queue,peer,2121.476,0,1941.476
40:46.2,59f8eea1-fc1a-4435-9cdd-65ebaecf7ada,Inbound_Queue,peer,3405.704,1385.703,1840.001
40:51.3,aa26e2bd-1385-44f0-af87-72d3e32568b4,Inbound_Queue,client,1062.546,0,882.546
41:01.6,bed34990-b428-4868-b4b3-e18e0980dedf,Inbound_Queue,peer,901.287,46.703,851.744
42:02.3,991de021-0e54-4cff-a83d-793551c930d7,Inbound_Queue,peer,584.95,0,486.99
42:11.1,a1f6fcd7-2e96-4af8-9c5d-047878b26aa4,Inbound_Queue,transfer,1523.872,353.187,1013.685
42:14.3,ce10f099-657a-4707-a80c-a5d10466d0ce,Inbound_Queue,client,546.857,0,525.32
42:25.2,2adad817-f8f6-4b84-876b-7f2153a1232e,Inbound_Queue,peer,2655.304,430.019,2109.715
42:36.9,72a2b252-c880-47a3-8bef-8fe753331cfd,Inbound_Queue,client,150.704,0,24.704
42:43.9,8716932b-1c67-4002-8a55-9c2b20eaca79,Inbound_Queue,peer,624.941,0,444.941
42:55.4,eff70e56-61a1-4c81-ac40-902f099d9017,Inbound_Queue,peer,1168.988,388.263,600.725
43:15.1,629c0093-a219-49a6-bcf7-aefdf84ed746,Inbound_Queue,transfer,1052.021,104.016,768.005
43:20.6,21fe413d-41f8-4141-8c83-5e392837b340,Inbound_Queue,peer,2092.131,327.755,1754.376
44:43.7,38aaf3d7-da25-4a9b-9f19-6e19d73d3247,Inbound_Queue,peer,560.26,0,400.26
46:58.5,a9db4161-ec04-4fe1-8fa9-4645b96ff374,Inbound_Queue,peer,930.036,91.163,658.873
47:07.6,fefd5888-a8c0-4c46-8061-81b2e104efb0,Inbound_Queue,transfer,958.782,419.928,358.854
47:21.4,160993fa-c10c-47f8-ab0e-3604b4f1c927,Inbound_Queue,peer,710.275,23.943,574.332
47:29.7,0496289e-0ec0-4060-a396-eb01ed3b22d7,Inbound_Queue,peer,540.751,0,360.751
47:41.9,af512203-3ea2-48d5-bbf5-e46ae915d4d8,Inbound_Queue,peer,1060.24,0,880.24
48:08.1,df4e932b-8d7f-4e00-8d45-18eef77126a3,Inbound_Queue,peer,512.87,0,332.87
48:30.1,f75f5a38-3e79-4fe2-87a4-c375235ca13a,Inbound_Queue,peer,943.788,305.782,519.418
49:03.4,9aed926c-d44e-4772-84f2-8dd68b5f85a5,Inbound_Queue,client,442.551,113.094,254.457
49:43.1,b7012e18-db86-4f79-9c20-63f445065951,Inbound_Queue,peer,1820.548,0,1640.548
50:07.6,91ea72ce-e8d9-427c-911e-69db9d3eca9b,Inbound_Queue,peer,1647.089,439.227,1112.862
50:36.0,7692606e-6ff5-4d86-9986-3eafe5513617,Inbound_Queue,peer,238.797,0,58.797
51:28.2,ffbaedee-9796-469c-89b4-fd22cec5fff7,Inbound_Queue,peer,2014.045,970.217,932.828
51:31.1,8261bb15-26ea-48f4-b5e8-686de8c5ccea,Inbound_Queue,peer,2067.055,376.324,1674.818
51:40.0,57fe1954-e706-4ac9-a693-8f0d8b5faa5d,Inbound_Queue,peer,1932.036,340.067,1411.969
51:52.4,0ad1d053-a3a3-4056-a412-f4ac54609ed3,Inbound_Queue,peer,1165.143,315.734,669.409
52:18.4,20c90d44-45f8-4a87-bcc2-6951039092ad,Inbound_Queue,client,284.009,0,276.49
52:24.4,1a84cf8f-6efc-4f95-a0bb-89f4d017a800,Inbound_Queue,peer,215.828,0,35.828
52:39.4,ff00ba56-0613-4822-836a-3663ff476a32,Inbound_Queue,peer,352.394,0,346.874
53:14.2,f2411143-83df-4206-90cd-7028e4b3be2d,Inbound_Queue,peer,706.766,0,577.948
53:17.1,0544876f-4db0-46be-9f60-752ec4413636,Inbound_Queue,peer,3642.614,947.063,2515.551
53:44.9,610d92c5-8f00-4f56-b1ad-4ace5c1acc58,Inbound_Queue,peer,3395.658,484.966,2730.692
53:46.2,8a1bfa1e-a509-4159-a617-b144da7cde68,Inbound_Queue,peer,556.497,0,376.497
54:09.7,a30a63b9-93eb-431e-b066-efc787235721,Inbound_Queue,client,266.773,0,244.773
54:50.3,d1cd42d9-cdbb-425b-9c63-4b2de8ecc92f,Inbound_Queue,peer,1720.489,0,1540.489
55:13.8,0350e824-4af2-4216-90b4-0d6d6b37b894,Inbound_Queue,client,202.821,0,22.821
55:25.5,1de5336c-7f42-4615-8c87-4ac11784ee8f,Inbound_Queue,peer,1134.371,128.148,826.223
55:38.1,abd7e836-7c8a-42e9-98c0-25f4e65233ba,Inbound_Queue,client,256.425,0,253.425
55:50.2,9e320771-73b1-4592-819a-7f022b7fb43a,Inbound_Queue,client,795.214,112.091,545.325
56:17.0,87dc437c-feaf-4fd3-b1a3-5676468dae1d,Inbound_Queue,peer,2014.798,323.429,1511.369
56:48.6,53d692a1-d4da-4d9d-a256-33737d264b15,Inbound_Queue,peer,650.205,0,558.205
56:49.0,6607042e-58ad-440e-a713-936f3bd890f6,Inbound_Queue,peer,1478.087,153.07,1145.017
56:49.2,397cbba2-3e6a-41d8-84bb-bb4c8775bea0,Inbound_Queue,peer,541.622,0,537.622
57:44.3,ea63a7f4-000e-44c3-9a17-c94ba222767e,Inbound_Queue,transfer,1040.715,75.52,891.25
57:58.7,72a2b252-c880-47a3-8bef-8fe753331cfd,Inbound_Queue,peer,83.093,0,21.093
58:28.8,6ddb2b56-0b3e-4a47-89f0-d49e23dcd237,Inbound_Queue,peer,1448.361,242.143,1202.424
58:34.0,d1f986ef-1bad-4c64-9680-a3c042ffcdf3,Inbound_Queue,client,713.983,143.095,390.888
58:45.2,3cee4f26-b17c-4a0e-8faa-22b2f5da37a9,Inbound_Queue,peer,206.617,0,26.617
58:54.7,ce10f099-657a-4707-a80c-a5d10466d0ce,Inbound_Queue,peer,1687.573,0,1600.573
58:55.8,adf0125d-22ab-480b-9a84-9d7889adb38c,Inbound_Queue,peer,1184.969,0,1004.969
59:04.3,991de021-0e54-4cff-a83d-793551c930d7,Inbound_Queue,peer,527.653,0,518.653
59:04.8,6418b087-04b0-40d8-a517-b7cc92477aed,Inbound_Queue,client,1159.278,221.927,757.351
59:20.2,255d569b-e1cf-46f4-bfba-88b4a69f5455,Inbound_Queue,peer,808.16,25.13,755.121
59:37.8,e0e99868-ae4e-4d91-a609-ad1f37391890,Inbound_Queue,peer,822.767,176.163,490.604
59:38.9,8716932b-1c67-4002-8a55-9c2b20eaca79,Inbound_Queue,peer,1211.554,643.999,387.555
00:58.7,b8b5a757-7176-499d-b93d-8feebb36c09f,Inbound_Queue,peer,1633.882,2.786,1617.096
01:15.7,d5486df6-8847-4eeb-ab47-076356427abf,Inbound_Queue,peer,2811.956,541.24,2090.716
01:59.7,63bb6f93-004c-4a79-8d01-7de24f75241b,Inbound_Queue,peer,6186.384,0,6171.384
03:11.2,7692606e-6ff5-4d86-9986-3eafe5513617,Inbound_Queue,peer,398.593,0,218.593
04:33.6,2dcedc95-b76c-407f-a454-c527e7b47f7a,Inbound_Queue,transfer,588.352,31.407,394.013
04:58.2,5e6b0aa5-78f6-475d-897e-fe2036aa4250,Inbound_Queue,peer,1441.715,332.889,928.826
05:11.2,bed34990-b428-4868-b4b3-e18e0980dedf,Inbound_Queue,peer,530.34,0,524.701
05:58.9,0496289e-0ec0-4060-a396-eb01ed3b22d7,Inbound_Queue,peer,1651.838,446.015,1025.823
06:39.8,df4e932b-8d7f-4e00-8d45-18eef77126a3,Inbound_Queue,endpoint,1155.149,671.213,303.936
07:42.3,20c90d44-45f8-4a87-bcc2-6951039092ad,Inbound_Queue,peer,947.449,0,942.449
08:00.8,635c4df8-045d-4be4-bc5d-673938b9ee60,Inbound_Queue,transfer,573.564,117.473,451.091
08:44.7,46f7670a-55bd-4c83-8036-184c5b14b5fe,Inbound_Queue,peer,569.463,0,389.463
08:51.9,ab231e97-5e63-47fb-82f6-729f15eed115,Inbound_Queue,peer,791.28,59.996,551.284
09:12.4,4e77d158-9903-4400-8e78-0d9a23a39875,Inbound_Queue,transfer,712.304,27.502,652.941
09:18.3,b4ad9889-08e7-4dd2-90c0-2fe3d2cb484a,Inbound_Queue,endpoint,520.447,0,340.447
09:27.8,a30a63b9-93eb-431e-b066-efc787235721,Inbound_Queue,peer,1222.6,296.796,907.874
10:12.7,0350e824-4af2-4216-90b4-0d6d6b37b894,Inbound_Queue,endpoint,196.951,0,16.951
10:41.2,3ada4c7f-b585-4818-9438-b4d5f9d61989,Inbound_Queue,transfer,2037.723,380.33,1477.393
10:44.5,38aaf3d7-da25-4a9b-9f19-6e19d73d3247,Inbound_Queue,client,1867.02,344.493,1344.561
10:48.2,6e881084-8174-4d5f-9f61-bc83d2d5027d,Inbound_Queue,peer,1016.537,165.517,671.02
10:56.4,42b03f6e-403e-4eb2-9f35-8ce33d267460,Inbound_Queue,transfer,449.699,62.232,207.467
11:19.7,502d6033-517a-49ef-b5a0-632601053d1c,Inbound_Queue,peer,1394.699,537.008,677.691
12:16.6,bf3a8e4d-82ea-4ca8-a203-f2d40f97551c,Inbound_Queue,peer,1999.534,0,1819.534
13:10.1,629c0093-a219-49a6-bcf7-aefdf84ed746,Inbound_Queue,peer,1897.519,114.395,1603.124
13:11.1,7cb2b3b9-b20b-496f-a7d1-b231ac85d46c,Inbound_Queue,endpoint,109.429,0,4.503
13:11.3,72a2b252-c880-47a3-8bef-8fe753331cfd,Inbound_Queue,peer,466.972,0,455.311
13:23.6,3a7bc04c-e444-402a-bbc9-4ddccace95cc,Inbound_Queue,peer,2223.52,1267.707,775.813
13:38.4,4f33a4b0-1d58-402b-9046-16d2157e3b77,Inbound_Queue,peer,2250.886,626.232,1444.654
13:39.8,c4580193-23d1-4a28-aebb-136c27848142,Inbound_Queue,client,637.011,0,457.011
13:50.3,2fdbdbbd-bf46-4ff2-a8d1-082d1edfef81,Inbound_Queue,endpoint,3142.998,482.492,2480.506
13:53.8,3cee4f26-b17c-4a0e-8faa-22b2f5da37a9,Inbound_Queue,peer,2118.789,531.925,1406.864
14:21.6,a9db4161-ec04-4fe1-8fa9-4645b96ff374,Inbound_Queue,peer,1425.354,657.744,594.61
14:24.4,8edfd986-7da5-4c4b-81c3-83266f2a9955,Inbound_Queue,peer,1638.584,0,1458.584
14:53.6,735df99e-ecf2-465f-9b23-af57f9816040,Inbound_Queue,peer,3521.444,1199.692,2141.752
15:11.8,8a1bfa1e-a509-4159-a617-b144da7cde68,Inbound_Queue,peer,770.621,306.117,284.504
16:25.4,fefd5888-a8c0-4c46-8061-81b2e104efb0,Inbound_Queue,peer,1077.14,0,897.14
18:15.8,d2b5db33-03d0-46a9-a8fc-13794f4d0d6a,Inbound_Queue,peer,597.191,0,417.191
18:49.5,0aa4b567-82ad-4eb3-9244-a84ac8345c32,Inbound_Queue,transfer,6465.643,1695.941,4589.702
19:00.8,eb2417e8-cb69-4cd5-a7c3-a625c808bbc8,Inbound_Queue,peer,325.225,0,145.225
19:08.2,c3557b79-457d-491d-80f5-5e2c46eb193e,Inbound_Queue,peer,1107.553,78.531,849.022
19:10.6,040166c5-a05b-4be2-9fdd-049fcd04f498,Inbound_Queue,peer,2373.995,592.196,1601.799
19:13.7,ed1fcb7a-fca8-4a39-a048-129c8ea27454,Inbound_Queue,peer,1041.868,124.101,798.108
19:39.8,991de021-0e54-4cff-a83d-793551c930d7,Inbound_Queue,peer,591.502,0,588.762
19:57.4,9e320771-73b1-4592-819a-7f022b7fb43a,Inbound_Queue,peer,2417.816,835.694,1483.122
20:18.8,7692606e-6ff5-4d86-9986-3eafe5513617,Inbound_Queue,peer,270.353,0,90.353
20:31.4,a1f6fcd7-2e96-4af8-9c5d-047878b26aa4,Inbound_Queue,peer,578.57,0,398.57
20:36.1,aa26e2bd-1385-44f0-af87-72d3e32568b4,Inbound_Queue,client,569.467,0,389.467
20:44.4,0ad1d053-a3a3-4056-a412-f4ac54609ed3,Inbound_Queue,peer,762.988,0,582.988
21:08.2,eb6e9215-042f-4f5d-9f5e-643f13daad08,Inbound_Queue,peer,844.046,65.591,774.706
21:23.3,255d569b-e1cf-46f4-bfba-88b4a69f5455,Inbound_Queue,peer,1681.1,306.525,1301.575
21:38.3,d1f986ef-1bad-4c64-9680-a3c042ffcdf3,Inbound_Queue,client,358.234,0,178.234
21:45.4,e0e99868-ae4e-4d91-a609-ad1f37391890,Inbound_Queue,peer,1210.462,338.37,733.203
22:04.4,0350e824-4af2-4216-90b4-0d6d6b37b894,Inbound_Queue,client,394.034,0,214.034
22:18.3,20b5fddc-f6b0-43c2-b435-f8d6ddf250b0,Inbound_Queue,peer,5226.372,75.102,5114.27
22:36.2,abd7e836-7c8a-42e9-98c0-25f4e65233ba,Inbound_Queue,transfer,551.556,73.459,475.097
22:56.7,bed34990-b428-4868-b4b3-e18e0980dedf,Inbound_Queue,peer,622.564,0,615.698
23:35.6,f3a9065d-c4e2-44a0-a93c-bb3495afe226,Inbound_Queue,peer,1463.654,439.245,844.409
24:37.7,eff70e56-61a1-4c81-ac40-902f099d9017,Inbound_Queue,transfer,1250.871,168.974,901.897
24:38.1,f7b69e0d-7656-439f-9383-e764e09c32ef,Inbound_Queue,peer,50.884,0,45.884
24:56.1,2dcedc95-b76c-407f-a454-c527e7b47f7a,Inbound_Queue,client,394.958,0,214.958
25:01.1,cdb24e83-c04b-4ec9-927c-1edb726f88ed,Inbound_Queue,peer,2637.917,465.958,2101.455
25:17.1,70f68240-114b-419f-835e-33728e8e262f,Inbound_Queue,peer,893.895,0,891.232
25:52.6,c3142bb9-3dc4-45c3-ab42-32d6875110ee,Inbound_Queue,client,200.47,0,20.47
25:54.4,5867c9ef-4b00-4c2e-8626-049028df8d80,Inbound_Queue,client,3659.845,1176.285,2303.56
26:20.5,1a1b0387-e91a-432b-afee-1421669d3709,Inbound_Queue,peer,958.933,0,778.933
26:26.5,37b61721-f642-4a1c-92e4-5764373107ab,Inbound_Queue,peer,4085.812,2098.859,1806.953
26:37.9,98139a66-1c8f-48e1-9954-f56f840f4d10,Inbound_Queue,peer,1326.683,750.496,569.187
26:52.3,42b03f6e-403e-4eb2-9f35-8ce33d267460,Inbound_Queue,peer,1072.458,369.922,522.536
26:53.3,46f7670a-55bd-4c83-8036-184c5b14b5fe,Inbound_Queue,peer,7530.406,1905.119,5445.287
27:04.4,02709d36-9970-4d79-bc59-6c932dfd7c2e,Inbound_Queue,client,887.677,0,707.677
27:04.5,adf0125d-22ab-480b-9a84-9d7889adb38c,Inbound_Queue,endpoint,205.426,0,25.426
27:06.6,f75f5a38-3e79-4fe2-87a4-c375235ca13a,Inbound_Queue,peer,1010.545,55.976,784.002
27:07.6,809f8e6c-6117-4ab2-9100-d3a22f659893,Inbound_Queue,peer,317.077,0,137.077
27:53.0,8716932b-1c67-4002-8a55-9c2b20eaca79,Inbound_Queue,client,3582.614,1255.842,2146.772
28:02.6,b7012e18-db86-4f79-9c20-63f445065951,Inbound_Queue,peer,2271.89,0,2091.89
29:02.7,94092f0b-90d3-45e2-b500-4debea87dfa4,Inbound_Queue,peer,2592.213,1115.919,1413.294
29:08.4,d6e29412-dfdd-45c1-a597-29a960a5c5f8,Inbound_Queue,peer,3399.774,897.644,2322.13
29:47.1,4ff996ef-9f41-4fc7-9894-333cd0364bcc,Inbound_Queue,peer,1701.475,0,1521.475
30:07.2,72a2b252-c880-47a3-8bef-8fe753331cfd,Inbound_Queue,peer,355.851,0,336.059
30:39.4,b4ad9889-08e7-4dd2-90c0-2fe3d2cb484a,Inbound_Queue,peer,506.139,199.187,126.952
31:10.5,6607042e-58ad-440e-a713-936f3bd890f6,Inbound_Queue,client,804.028,180.062,443.966
32:02.0,ab231e97-5e63-47fb-82f6-729f15eed115,Inbound_Queue,peer,1154.97,0,974.97
32:09.7,6418b087-04b0-40d8-a517-b7cc92477aed,Inbound_Queue,transfer,1393.383,9.988,1203.395
32:25.4,20c90d44-45f8-4a87-bcc2-6951039092ad,Inbound_Queue,peer,777.77,0,720.77
32:44.1,d1cd42d9-cdbb-425b-9c63-4b2de8ecc92f,Inbound_Queue,peer,1471.407,0,1291.407
33:13.0,c4580193-23d1-4a28-aebb-136c27848142,Inbound_Queue,peer,1396.859,279.436,937.423
33:40.1,6b633a32-ec20-48f4-91dd-503d459eda1f,Inbound_Queue,peer,1528.183,352.137,1021.461
34:28.0,e0fe5905-960d-46cd-ae8c-5b60b07dd531,Inbound_Queue,transfer,660.783,276.697,343.086
35:16.8,ce10f099-657a-4707-a80c-a5d10466d0ce,Inbound_Queue,peer,3332.605,382.484,2946.322
35:43.8,d1f986ef-1bad-4c64-9680-a3c042ffcdf3,Inbound_Queue,peer,304.919,0,124.919
36:12.2,6e881084-8174-4d5f-9f61-bc83d2d5027d,Inbound_Queue,peer,398.382,0,218.382
38:00.5,f7b69e0d-7656-439f-9383-e764e09c32ef,Inbound_Queue,peer,1452.884,260.249,1012.635
38:23.0,8a1bfa1e-a509-4159-a617-b144da7cde68,Inbound_Queue,client,589.329,77.064,332.265
39:14.9,0350e824-4af2-4216-90b4-0d6d6b37b894,Inbound_Queue,client,1922.125,343.441,1398.684
39:39.7,5e6b0aa5-78f6-475d-897e-fe2036aa4250,Inbound_Queue,peer,1877.846,357.275,1340.571
39:47.8,c3142bb9-3dc4-45c3-ab42-32d6875110ee,Inbound_Queue,peer,1493.238,300.753,1012.485
40:14.7,991de021-0e54-4cff-a83d-793551c930d7,Inbound_Queue,peer,506.614,0,476.637
41:40.0,6a04b882-aee7-46ae-ab7c-a897612b4f48,Inbound_Queue,peer,2459.194,689.094,1590.1
41:53.1,02709d36-9970-4d79-bc59-6c932dfd7c2e,Inbound_Queue,client,804.571,0,624.571
42:29.4,a30a63b9-93eb-431e-b066-efc787235721,Inbound_Queue,peer,2482.689,393.843,1992.846
42:35.0,87dc437c-feaf-4fd3-b1a3-5676468dae1d,Inbound_Queue,peer,553.013,0,526.013
44:57.3,7e5d301d-a5e1-499f-8423-5300e8392c5a,Inbound_Queue,peer,1016.642,76.954,937.688
45:56.6,aa26e2bd-1385-44f0-af87-72d3e32568b4,Inbound_Queue,client,1404.846,156.191,1068.655
46:31.4,d8faa74c-3219-4337-850b-fb9954a4bf2a,Inbound_Queue,client,2383.086,4.768,2198.318
47:16.6,f93467b7-b7e3-4dfd-9305-d39492513cc4,Inbound_Queue,peer,3349.899,1525.367,1821.987
47:45.6,83182297-7f24-413b-8783-8a80d4ed30c4,Inbound_Queue,peer,2977.861,177.955,2619.906
47:56.4,2dcedc95-b76c-407f-a454-c527e7b47f7a,Inbound_Queue,peer,1398.165,0,1380.184
48:11.5,abd7e836-7c8a-42e9-98c0-25f4e65233ba,Inbound_Queue,client,478.535,0,473.535
48:45.9,809f8e6c-6117-4ab2-9100-d3a22f659893,Inbound_Queue,peer,1263.628,32.338,1051.29
51:43.4,730bd0f7-b90b-46dd-b0c5-f310d4e9784a,Inbound_Queue,peer,452.305,0,272.305
51:47.2,21fe413d-41f8-4141-8c83-5e392837b340,Inbound_Queue,peer,1027.629,562.493,446.151
52:01.2,72a2b252-c880-47a3-8bef-8fe753331cfd,Inbound_Queue,peer,714.484,90.358,615.576
52:05.5,b0996dc3-b802-443c-8596-98eca7bc63f4,Inbound_Queue,peer,1644.542,218.564,1245.978
52:18.8,06131d34-d97c-4ff9-a8d0-51af3d3907c0,Inbound_Queue,peer,163.866,0,160.302
52:31.1,f024f6da-ffb2-42ab-ac8a-06bde41270df,Inbound_Queue,peer,1185.324,0,1179.573
52:37.5,59f8eea1-fc1a-4435-9cdd-65ebaecf7ada,Inbound_Queue,transfer,2543.497,1301.44,1062.057
52:51.3,c3557b79-457d-491d-80f5-5e2c46eb193e,Inbound_Queue,peer,535.558,31.12,324.438
53:36.8,9aed926c-d44e-4772-84f2-8dd68b5f85a5,Inbound_Queue,peer,1103.55,88.496,835.054
53:50.9,7e343f6a-ea29-4708-b2ba-767bf4520733,Inbound_Queue,endpoint,414.279,0,348.695
54:07.3,21e90dac-b238-4f78-a740-02b24ae01154,Inbound_Queue,peer,1825.315,415.857,1406.458
54:55.7,2f8ce95f-a182-4416-b140-458a8a0ed96c,Inbound_Queue,endpoint,183.145,0,3.145
55:02.3,ffbaedee-9796-469c-89b4-fd22cec5fff7,Inbound_Queue,peer,1570.598,0,1423.598
55:05.6,70f68240-114b-419f-835e-33728e8e262f,Inbound_Queue,peer,605.904,57.749,545.651
55:09.2,8edfd986-7da5-4c4b-81c3-83266f2a9955,Inbound_Queue,peer,721.681,0,541.681
55:18.6,02709d36-9970-4d79-bc59-6c932dfd7c2e,Inbound_Queue,client,676.917,0,576.917
55:55.7,1a1b0387-e91a-432b-afee-1421669d3709,Inbound_Queue,peer,1348.423,0,1168.423
56:05.8,6e881084-8174-4d5f-9f61-bc83d2d5027d,Inbound_Queue,peer,460.22,0,280.22
57:00.4,d2b5db33-03d0-46a9-a8fc-13794f4d0d6a,Inbound_Queue,peer,1515.262,574.313,760.949
57:03.9,df4e932b-8d7f-4e00-8d45-18eef77126a3,Inbound_Queue,peer,4272.531,229.296,3863.235
57:05.3,3ada4c7f-b585-4818-9438-b4d5f9d61989,Inbound_Queue,endpoint,128.641,0,96.975
57:06.5,6607042e-58ad-440e-a713-936f3bd890f6,Inbound_Queue,peer,2049.952,33.825,1836.127
58:03.5,4e77d158-9903-4400-8e78-0d9a23a39875,Inbound_Queue,peer,566.612,49.181,465.431
58:05.6,57fe1954-e706-4ac9-a693-8f0d8b5faa5d,Inbound_Queue,peer,694.765,184.828,329.937
58:10.2,8f1636c7-6256-4cd8-b997-bda87fc62a81,Inbound_Queue,peer,3982.509,2013.111,1789.398
58:27.6,193caf00-bddc-4964-a034-44837daa3bb3,Inbound_Queue,peer,1308.993,250.271,878.722
58:35.3,eb2417e8-cb69-4cd5-a7c3-a625c808bbc8,Inbound_Queue,peer,2227.913,879.499,1168.414
59:00.7,5e684929-3b8d-47d4-926e-4ad7d09388ce,Inbound_Queue,client,62.273,1.109,32.164
59:00.8,eff70e56-61a1-4c81-ac40-902f099d9017,Inbound_Queue,peer,1352.926,376.068,796.858
59:05.1,bf3a8e4d-82ea-4ca8-a203-f2d40f97551c,Inbound_Queue,transfer,1078.679,12.35,886.329
59:06.4,f75f5a38-3e79-4fe2-87a4-c375235ca13a,Inbound_Queue,peer,191.631,0,11.631
59:15.3,14d7a297-4253-44e8-a34f-68bcd9819814,Inbound_Queue,peer,2023.31,211.916,1807.506
59:26.1,8a1bfa1e-a509-4159-a617-b144da7cde68,Inbound_Queue,peer,1137.555,269.879,687.676
59:42.7,991de021-0e54-4cff-a83d-793551c930d7,Inbound_Queue,client,838.964,390.764,375.2
59:44.1,adf0125d-22ab-480b-9a84-9d7889adb38c,Inbound_Queue,peer,187.406,0,7.406
00:24.0,036312a0-c289-46d9-b602-d686886d3728,Inbound_Queue,peer,2084.673,1037.531,1044.284
00:51.0,0496289e-0ec0-4060-a396-eb01ed3b22d7,Inbound_Queue,peer,711.625,0,531.625
01:00.1,c9167e6d-1661-460e-bca6-da35ecb2866d,Inbound_Queue,peer,131.506,0,59.947
02:09.8,610d92c5-8f00-4f56-b1ad-4ace5c1acc58,Inbound_Queue,peer,977.436,11.768,785.668
02:24.1,3a7bc04c-e444-402a-bbc9-4ddccace95cc,Inbound_Queue,peer,826.487,0,646.487
02:27.2,ab231e97-5e63-47fb-82f6-729f15eed115,Inbound_Queue,peer,677.241,0,497.241
03:03.7,87dc437c-feaf-4fd3-b1a3-5676468dae1d,Inbound_Queue,peer,703.488,0,576.488
03:13.4,e9a52a16-8aed-4650-ae12-008a27de3264,Inbound_Queue,transfer,549.62,44.961,324.659
03:23.9,457eb428-bc02-4f52-b77d-e63756825e07,Inbound_Queue,peer,1695.059,23.333,1491.726
04:15.4,54ea8c3b-6ecf-4585-9f16-e952cd6b249b,Inbound_Queue,peer,1277.187,133.049,1109.138
04:18.3,b0f01320-84cb-4f99-85df-7e44bba5baba,Inbound_Queue,peer,798.839,69.887,727.272
04:19.8,502d6033-517a-49ef-b5a0-632601053d1c,Inbound_Queue,peer,1678.053,561.536,936.517
04:44.4,20c90d44-45f8-4a87-bcc2-6951039092ad,Inbound_Queue,peer,303.121,0,298.309
05:06.0,42b03f6e-403e-4eb2-9f35-8ce33d267460,Inbound_Queue,peer,1153.981,338.515,635.466
05:06.3,a9db4161-ec04-4fe1-8fa9-4645b96ff374,Inbound_Queue,peer,3072.782,253.101,2639.681
05:07.8,6418b087-04b0-40d8-a517-b7cc92477aed,Inbound_Queue,client,2614.44,210.767,2223.959
05:31.0,e9d88d3f-b816-407b-be29-e652e1ac8720,Inbound_Queue,peer,503.969,0,488.969
06:05.0,91ea72ce-e8d9-427c-911e-69db9d3eca9b,Inbound_Queue,client,49.706,0,40.706
06:09.0,eb6e9215-042f-4f5d-9f5e-643f13daad08,Inbound_Queue,peer,1054.214,80.498,968.992
06:13.2,4ff996ef-9f41-4fc7-9894-333cd0364bcc,Inbound_Queue,peer,1304.189,0,1124.189
07:16.3,02709d36-9970-4d79-bc59-6c932dfd7c2e,Inbound_Queue,client,1598.073,0,1418.073
07:20.9,53d692a1-d4da-4d9d-a256-33737d264b15,Inbound_Queue,peer,1664.742,200.008,1454.734
08:09.6,6ddb2b56-0b3e-4a47-89f0-d49e23dcd237,Inbound_Queue,peer,670.889,0,668.889
